KEY;DATASET;PAIR_1;PAIR_2;SINGLE;IS_PAIR_END;PATH
SRR413573;QinJ_2012;SRR413573_1.fastq.gz;SRR413573_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413574;QinJ_2012;SRR413574_1.fastq.gz;SRR413574_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413575;QinJ_2012;SRR413575_1.fastq.gz;SRR413575_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413576;QinJ_2012;SRR413576_1.fastq.gz;SRR413576_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413577;QinJ_2012;SRR413577_1.fastq.gz;SRR413577_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413578;QinJ_2012;SRR413578_1.fastq.gz;SRR413578_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413579;QinJ_2012;SRR413579_1.fastq.gz;SRR413579_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413580;QinJ_2012;SRR413580_1.fastq.gz;SRR413580_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413581;QinJ_2012;SRR413581_1.fastq.gz;SRR413581_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413582;QinJ_2012;SRR413582_1.fastq.gz;SRR413582_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413583;QinJ_2012;SRR413583_1.fastq.gz;SRR413583_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413584;QinJ_2012;SRR413584_1.fastq.gz;SRR413584_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413585;QinJ_2012;SRR413585_1.fastq.gz;SRR413585_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413586;QinJ_2012;SRR413586_1.fastq.gz;SRR413586_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413587;QinJ_2012;SRR413587_1.fastq.gz;SRR413587_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413588;QinJ_2012;SRR413588_1.fastq.gz;SRR413588_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413589;QinJ_2012;SRR413589_1.fastq.gz;SRR413589_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413590;QinJ_2012;SRR413590_1.fastq.gz;SRR413590_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413591;QinJ_2012;SRR413591_1.fastq.gz;SRR413591_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413592;QinJ_2012;SRR413592_1.fastq.gz;SRR413592_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413593;QinJ_2012;SRR413593_1.fastq.gz;SRR413593_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413594;QinJ_2012;SRR413594_1.fastq.gz;SRR413594_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413595;QinJ_2012;SRR413595_1.fastq.gz;SRR413595_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
SRR413596;QinJ_2012;SRR413596_1.fastq.gz;SRR413596_2.fastq.gz;;True;/gfs/data/curated_metagenomes/QinJ_2012
